group.id,course.co_id,group.lesson
8271905,53921,שעור, 
8271906,53923,שעור, 
8974657,53925,שעור,NULL
8973431,53928,שעור,NULL
8271908,53938,שוסד, 
8271910,53943,שעור, 
8973282,53944,שעור,NULL
8271911,53945,שעור, 
8973301,53947,שעור,NULL
8271913,53950,שעור,
8974791,53950,תרג,NULL
8271915,53951,שעור, 
8271916,53971,שוסד, 
8974293,53995,שעור,NULL
8271918,53998,הדר,א
8975006,53998,הדר,ב
8271919,53999,הדר,א
8271920,53999,הדר,ב
8271921,54100,שעור, 
8974645,54104,סדנה,NULL
8271923,54106,שות, 
8271924,54107,תרג,א
8974613,54107,תרג,ג
8974612,54107,תרג,ב
8271925,54108,שעור, 
8271926,54109,שעור, 
8271927,54110,שעור, 
8974644,54110,תרג,NULL
8271928,54111,שות, 
8271929,54118,שות,א
8271930,54118,שות,ב
8271931,54119,שות,א
8271932,54119,שות,ב
8271933,54121,שות, 
8271934,54124,שעור, 
8974643,54125,שעור,NULL
8974623,54128,שעור,NULL
8974621,54129,שעור,א
8974622,54129,שעור,ב
8271938,54202,שעור, 
8973990,54208,שוס,NULL
8973991,54209,שוס,NULL
8973992,54210,שוס,NULL
8973999,54211,שוס,NULL
8974010,54213,שעור,NULL
8974011,54214,שוס,NULL
8271944,54222,שעור, 
8974036,54227,שעור,NULL
8974030,54229,שעור,א
8974031,54229,שעור,ב
8974037,54239,שעור,NULL
8974038,54254,שעור,NULL
8271949,54255,שעור,א
8271950,54255,שעור,ב
8271951,54255,תרג,א
8271952,54255,תרג,ב
8271954,54259,שוס, 
8974461,54260,שעור,NULL
8978056,54261,סדנה,NULL
8271955,54288,סדנה, 
8271956,54299,שעור,
8271957,54299,תרג,
8271961,54328,שעור, 
8271962,54329,שעור, 
8973997,54330,סמ,NULL
8271963,54331,שעור, 
8271964,54332,שעור, 
8973998,54339,שוס,NULL
8271966,54354,שעור, 
8973994,54356,שוס,NULL
8271968,54391,שעור, 
8271969,54444,סמ,א
8271970,54444,סמ,ב
8271971,54445,סמ,א
8271972,54445,סמ,ב
8271973,54446,סמ,א
8271974,54446,סמ,ב
8271975,54448,סמ,א
8271976,54448,סמ,ב
8271977,54449,סמ,א
8271978,54449,סמ,ב
8988839,54632,שוס,NULL
8271979,54637,סמ, 
8974171,54648,שוס,NULL
8973812,54664,סמ,NULL
8973324,54665,שוס,NULL
9029997,54670,סמ,NULL
8974376,54674,שוס,NULL
8974378,54675,שוס,NULL
8271989,54677,סמ, 
9021832,54680,סדנה,NULL
8973715,54681,שוס,NULL
8974170,54682,שוס,NULL
8973709,54683,סמ,NULL
8973707,54684,שוס,NULL
8974420,54685,סמ,NULL
8974386,54686,שוס,NULL
8974062,54687,שוס,NULL
8974061,54688,שוס,NULL
8974545,54689,סיור,NULL
8973270,54701,שוס,NULL
8974190,54706,שעור,
8271993,54708,סמ, 
8271994,54709,סמ, 
8271995,54712,שעור, 
8271996,54713,שעור, 
8973271,54715,שוס,NULL
8271997,54722,שוס,
8271998,54729,שוס, 
8271999,54741,שוס, 
8272000,54744,שוס, 
8272001,54745,שעור, 
8272002,54748,שוס, 
8272003,54749,שעור, 
8973897,54750,שעור,NULL
8973710,54896,תרג,NULL
8973708,54946,סיור,NULL
8272005,55000,שעור,
8272007,55000,תרג,
8272009,55001,שעור, 
8272010,55001,תרג, 
8272011,55002,שעור, 
8272012,55002,תרג, 
8272013,55003,שעור, 
8272014,55010,שעור, 
8274110,55102,שות,א
8274111,55102,שות,ב
8274112,55102,שות,ג
8274113,55102,שות,ד
8274114,55102,שות,ה
8972873,55104,סמ,NULL
8973896,55108,שעור,ג
8974866,55108,תרג,ג
8272021,55108,שעור,א
8272022,55108,שעור,ב
8272023,55108,תרג,א
8272024,55108,תרג,ב
8272025,55111,שות,א
8272027,55111,שות,ב
8272028,55112,שות,א
8272029,55112,שות,ב
8272030,55113,שעור, 
8272031,55114,שעור,א
8272032,55114,שעור,ב
8272033,55114,תרג,א
8272034,55114,תרג,ב
8272035,55116,שעור,
8272037,55117,ע.מע, 
8272038,55310,שות, 
8272039,55312,שעור,א
8272040,55312,שעור,ב
8272041,55312,תרג,א
8272042,55312,תרג,ב
8272043,55312,תרג,ג
8272044,55312,תרג,ד
8272045,55318,שעור,א
8272046,55318,שעור,ב
8272047,55321,שעור,א
8272048,55321,שעור,ב
8272049,55321,תרג,א
8272050,55321,תרג,ב
8272052,55322,שעור,ב
8272053,55322,תרג,א
8272054,55322,תרג,ב
8272051,55322,שעור,א
8272055,55403,שעור, 
8272056,55405,שעור,א
8272057,55405,שעור,ב
8272058,55406,שות, 
8272059,55411,שות, 
8272060,55416,שות, 
8272061,55419,שעור,א
8272065,55419,תרג,א
8272067,55419,תרג,ב
8272063,55419,שעור,ב
8272070,55420,שעור,ב
8272069,55420,שעור,א
8272071,55431,שעור, 
8272072,55500,סמ,א
8974193,55500,סמ,ב
8272073,55502,שות, 
8272074,55504,סמ,א
8973772,55504,סמ,ב
8973773,55504,סמ,ג
8973774,55504,סמ,ד
8272076,55506,שות,א
8272077,55506,שות,ב
8272078,55506,שות,ג
8972874,55507,סמ,NULL
8272080,55509,שעור, 
8272081,55510,שות,א
8272082,55510,שות,ב
8993999,55510,שות,ג
8272083,55511,שעור, 
8272084,55513,שות,א
8272085,55513,שות,ב
8272086,55514,שות, 
8272087,55515,שעור,א
8272088,55515,שעור,ב
8272089,55515,שעור,ג
8272091,55518,שות,א
8272092,55518,שות,ב
8272093,55519,שעור,א
8272094,55519,שעור,ב
8272095,55520,שעור, 
8974162,55521,שעור,NULL
8974802,55522,שעור,NULL
8272096,55525,תרג, 
8272097,55525,שות, 
8272098,55526,שות, 
8272099,55528,שעור, 
8272100,55529,סמ, 
8272101,55534,שעור, 
9009857,55686,שעור,NULL
8272102,55687,שעור,א
8272103,55687,שעור,ב
8272104,55687,שעור,ג
8272105,55688,שעור, 
8975895,55690,שעור,NULL
8972881,55693,שעור,NULL
8972882,55695,שעור,NULL
8272107,55697,שות, 
8973568,55698,שעור,NULL
8973908,55699,שעור,NULL
8272108,55701,שות,א
8272109,55701,שות,ב
8982339,55701,שות,ג
8272110,55702,שות,א
8272111,55702,שות,ב
8972880,55703,שעור,NULL
8272112,55706,שעור, 
8274117,55707,שות,NULL
8272113,55708,שעור,א
8272114,55708,שעור,ב
8272115,55709,שות, 
8272116,55713,שות, 
8972872,55715,שעור,NULL
8272117,55721,שעור, 
8272118,55725,שות,א
8272119,55725,שות,ב
8272122,55728,שות, 
8272124,55736,שעור,א
8272125,55736,שעור,ב
8272126,55736,תרג,א
8272127,55736,תרג,ב
8272128,55737,שעור,א
8272129,55737,שעור,ב
8272130,55737,שעור,ג
8272131,55738,שעור, 
8272132,55740,שעור, 
8272139,55749,שעור, 
8973913,55750,שעור,NULL
8272140,55751,שות,א
8272141,55751,שות,ב
8272142,55753,שות, 
8973922,55760,שעור,NULL
8974163,55761,שעור,NULL
8974148,55762,שעור,NULL
8977618,55763,שעור,NULL
9032153,55764,שעור,NULL
8272144,55795,שות,א
8272145,55795,שות,ב
8272146,55796,שות, 
8272147,55797,שות, 
8272148,55798,שעור, 
8272150,55802,שות,א
8272151,55802,שות,ב
8272152,55802,שות,ג
8272153,55803,שעור,א
8272155,55803,שעור,ב
8272157,55803,תרג,א
8973782,55803,שעור,ג
8973787,55803,תרג,ב
8974870,55804,שות,ד
8272158,55804,שות,א
8272159,55804,שות,ב
8272160,55804,שות,ג
8272161,55805,שות,א
8272162,55805,שות,ב
8272163,55806,סמ, 
8973930,55814,שעור,NULL
8973582,55815,שות,ג
8272164,55815,שות,א
8272165,55815,שות,ב
8272166,55818,שעור, 
8272167,55819,סמ, 
8272168,55821,שות,א
8272169,55821,שות,ב
8272170,55821,שות,ג
8973577,55825,שעור,NULL
8272171,55826,שות, 
8272172,55827,סמ, 
8272173,55828,סמ, 
8272174,55829,שעור, 
8272175,55832,שות,א
8272176,55832,שות,ב
8972889,55832,שות,ג
8272177,55835,סמ, 
8272178,55838,שות,א
8272179,55838,שות,ב
8272180,55841,שות, 
8272181,55846,שות,א
8272182,55846,שות,ב
8272183,55846,שות,ג
8272184,55847,שות, 
8272185,55848,שות, 
8272186,55850,סמ, 
8272187,55851,סמ, 
8272188,55853,סמ, 
8272189,55857,סמ, 
8272190,55864,סמ, 
8272191,55865,סמ, 
8272192,55868,סמ, 
8972871,55885,שעור,NULL
8272193,55886,שות, 
8272194,55888,שות, 
8272195,55889,שות,א
8272196,55889,שות,ב
8272198,55895,שות, 
8272199,55897,שות, 
8272200,55901,שות, 
8272201,55902,שות,א
8272202,55902,שות,ב
8973924,55902,שות,ג
8272203,55903,שעור,א
8272204,55903,שעור,ב
8974873,55904,תרג,א
8974874,55904,תרג,ב
8974875,55904,תרג,ג
8272205,55904,שעור,א
8272206,55904,שעור,ב
8272207,55904,שעור,ג
8272211,55905,שות,א
8973660,55905,שות,ב
8272212,55907,סמ, 
8272213,55908,שות, 
8973686,55912,סמ,NULL
8272215,55914,שעור, 
8272216,55917,סמ, 
8272217,55919,שות,א
8272218,55919,שות,ב
8272219,55921,שות, 
8272220,55922,שות,א
8272221,55922,שות,ב
8272222,55922,שות,ג
8272223,55924,שעור, 
8272224,55928,שות, 
8272225,55929,שות, 
8272226,55932,סדנה, 
8973898,55932,שעור,NULL
8973518,55934,שעור,NULL
8274115,55937,שות,NULL
8272227,55940,שעור, 
9007290,55942,שעור,NULL
8272228,55945,שות,א
8272229,55945,שות,ב
8272230,55945,שות,ג
8272232,55946,סמ, 
8272234,55954,שות, 
8272235,55959,סמ, 
8272236,55971,שות, 
8272237,55974,שות, 
8272238,55977,שות, 
8972887,55978,שעור,NULL
8272239,55985,סמ, 
8272240,55994,שות,א
8272241,55994,שות,ב
8272242,55998,שות, 
8973081,56006,מעב,NULL
8272246,56048,שעור, 
8272247,56049,שעור, 
8973025,56050,סמ,NULL
8973768,56051,סמ,NULL
8973801,56052,שעור,NULL
8973798,56053,שעור,NULL
8973799,56054,שעור,NULL
8272248,56058,שעור, 
8272249,56101,שות, 
8272250,56103,שות, 
8272251,56106,שות, 
8272252,56108,שות,א
9034714,56108,שות,ב
8973936,56109,תרג,ה
8973937,56109,תרג,ו
8272253,56109,תרג,א
8973934,56109,תרג,ג
8973935,56109,תרג,ד
8973933,56109,תרג,ב
8272259,56111,שות, 
8974105,56115,תרג,ד
8974106,56115,תרג,ה
8973638,56115,שעור,ב
8272267,56115,תרג,ג
8272264,56115,שעור,א
8272265,56115,תרג,א
8272266,56115,תרג,ב
8272268,56121,שעור, 
8272269,56122,שעור, 
8973244,56125,סמ,NULL
8272272,56127,שעור, 
8974785,56131,שעור,NULL
8272273,56134,שעור, 
8272274,56145,שעור, 
8272275,56156,שעור, 
8973748,56159,שעור,NULL
8272278,56170,שעור, 
8272280,56240,סדנה, 
8272281,56247,שעור, 
8272283,56253,שעור, 
8272284,56255,סמ, 
8973840,56258,סדנה,NULL
8272286,56262,סמ, 
8272287,56263,סמ, 
8272289,56303,שעור, 
8272290,56310,שעור, 
8272291,56310,תרג, 
8272292,56313,סמ, 
8973082,56315,סמ,
8974892,56325,סמ,NULL
8272294,56327,סמ, 
8272295,56338,שעור, 
8272296,56340,סמ,א
9034715,56340,סמ,ב
8272297,56353,שעור, 
8272298,56354,שעור, 
8974736,56360,שעור,NULL
8272299,56366,שעור, 
8973262,56400,סמ,NULL
8272301,56405,שעור, 
8272302,56410,שעור, 
8974878,56435,שעור,NULL
8272304,56517,שעור, 
8272305,56526,שעור, 
8973564,56537,שעור,NULL
8272308,56540,סמ, 
8272310,56542,שעור, 
8973052,56547,סמ,
8272311,56558,סדנה, 
8272312,56574,שעור, 
8272313,56575,שעור, 
8272314,56666,שעור, 
8973258,56756,שוס,NULL
8973256,56757,שוס,NULL
8272315,56762,שעור, 
8973238,56777,שעור,NULL
8272316,56786,שעור, 
8272317,56791,שעור, 
8973243,56799,שעור,NULL
8272318,56800,הדר,א
8272319,56800,הדר,ב
8272320,56801,הדר,א
8272321,56801,הדר,ב
8272322,56803,הדר,א
8272323,56803,הדר,ב
8272324,56804,שוס, 
8272325,56805,סדנה, 
8272326,56806,שעור, 
8272327,56807,שעור, 
8272328,56808,סדנה, 
8272329,56809,שעור, 
8973921,56810,שעור,NULL
8973245,56813,שעור,NULL
8272332,56826,שעור, 
8272333,56828,שוס, 
8272334,56829,שעור, 
8272335,56829,תרג,א
8974014,56829,תרג,ב
8974877,56830,שעור,NULL
8272337,56831,שעור, 
8974881,56838,שעור,NULL
8973563,56840,שעור,NULL
8272342,56851,סדנה, 
8272343,56855,שעור, 
8272344,56865,שות,א
9034716,56865,שות,ב
8272345,56867,שעור, 
8973741,56871,שעור,NULL
8973742,56872,שעור,NULL
8973752,56896,שעור,NULL
8272349,56922,סדנה, 
8272355,56961,שות, 
8272356,56964,שות, 
8973775,56965,שעור,
8973357,56981,שעור,NULL
8272357,56983,שוס, 
8973369,56984,שוס,NULL
8272358,56985,סדנה, 
8974806,56986,ע.מע,NULL
8974488,56993,סדנה,NULL
8272359,56994,שוס, 
8272360,56995,שעור, 
8272361,56997,סדנה, 
8272362,56998,שעור, 
8272363,57107,שות,א
8272364,57107,שות,ב
8272365,57107,שות,ג
8272366,57107,שות,ד
8272367,57108,שות,א
8272368,57108,שות,ב
8272369,57108,שות,ג
8974427,57111,שעור,NULL
8272370,57121,שעור,א
8272371,57121,שעור,ב
8272372,57121,שעור,ג
8272373,57121,תרג,א
8272374,57121,תרג,ב
8272375,57121,תרג,ג
8272376,57121,תרג,ד
8272377,57121,תרג,ה
8272378,57121,תרג,ו
8272379,57122,שעור,א
8272380,57122,שעור,ב
8272381,57122,שעור,ג
8272382,57122,תרג,א
8272383,57122,תרג,ב
8272384,57122,תרג,ג
8272385,57122,תרג,ד
8272386,57122,תרג,ה
8272387,57122,תרג,ו
8272388,57131,שעור,א
8272389,57131,שעור,ב
8272390,57131,שעור,ג
8272391,57131,שעור,ד
8272392,57131,שעור,ה
8272393,57131,שעור,ו
8272394,57131,שעור,ז
8272395,57131,תרג,א
8272396,57131,תרג,ב
8272397,57131,תרג,ג
8272398,57131,תרג,ד
8272399,57131,תרג,ה
8272400,57131,תרג,ו
8272401,57131,תרג,ז
8272402,57305,שעור,א
8272403,57305,שעור,ב
8272404,57305,שעור,ג
8272405,57307,שות,א
8272406,57307,שות,ב
8272407,57307,שות,ג
8272408,57308,שות,א
8272410,57308,שות,ג
8272409,57308,שות,ב
8272411,57322,שעור,א
8272418,57322,תרג,ה
8272419,57322,תרג,ו
8272413,57322,שעור,ג
8272414,57322,תרג,א
8272415,57322,תרג,ב
8272416,57322,תרג,ג
8272417,57322,תרג,ד
8272412,57322,שעור,ב
8973376,57516,שעור,NULL
8973402,57532,שעור,NULL
8975900,57551,שעור,
8272425,57556,שעור, 
8272426,57556,תרג, 
8272427,57588,שעור, 
8272429,57609,שעור, 
8272430,57613,שעור, 
8973316,57634,שעור,NULL
8272431,57639,שעור, 
8272433,57642,שעור, 
8272434,57666,שעור, 
8272435,57667,שעור, 
8272436,57670,שעור, 
8272437,57687,שעור, 
8973733,57705,שעור,NULL
8272438,57717,שעור, 
8973731,57723,שעור,NULL
8272439,57735,שעור, 
8973756,57736,שעור,NULL
8272440,57737,שעור, 
8272441,57800,שעור, 
8272442,57807,שות, 
8973449,57810,שעור,NULL
8272443,57819,שעור, 
8973397,57824,שעור,NULL
8272444,57827,שעור, 
8973394,57833,סדנה,NULL
8272445,57854,שעור, 
8272446,57857,שעור, 
8272449,57862,שעור, 
8272452,57869,שעור, 
8272453,57871,שעור, 
8272454,57878,שעור, 
8272455,57879,שעור, 
8272456,57890,סמ, 
8999564,57911,שעור,NULL
8973781,57922,סמ,NULL
9028711,57923,שעור,NULL
9030004,57926,שות,NULL
8272463,57940,שעור, 
8995714,57944,סמ,NULL
8272464,57946,שעור, 
8995715,57949,סדנה,NULL
8272465,57958,סדנה, 
8272466,57963,שות, 
8272467,57966,שעור, 
8272468,57970,שעור, 
8272469,57970,תרג, 
8272470,57971,שות, 
8272471,57972,שעור, 
8272472,57973,שעור, 
8272473,57976,שעור, 
8272474,57976,תרג, 
8272475,57977,שעור, 
8272476,57977,תרג, 
8995713,57981,שעור,NULL
8272477,57986,סדנה, 
8272478,57987,שעור, 
8272479,57987,תרג, 
8272480,57988,שעור, 
8272481,57989,שעור, 
8272482,57990,סמ, 
8974997,57992,סמ,NULL
8272483,57997,סדנה, 
8272484,57999,סמ, 
8272485,58101,שעור, 
8272488,58101,תרג,ג
8272489,58101,תרג,ד
8272490,58101,תרג,ה
8272491,58101,תרג,ו
8272486,58101,תרג,א
8982772,58101,תרג,ב
8974683,58103,תרג,א
8974684,58103,תרג,ב
8974681,58103,שעור,
8974688,58103,תרג,ו
8974685,58103,תרג,ג
8974686,58103,תרג,ד
8974687,58103,תרג,ה
8272493,58121,שוס, 
8272494,58131,שעור, 
8272495,58133,שעור, 
8272496,58135,תרג,א
8272497,58135,תרג,ב
8272498,58135,תרג,ג
8272499,58135,תרג,ד
8272500,58135,תרג,ה
8973950,58300,תרג,ב
8973947,58300,שעור,א
8973948,58300,שעור,ב
8973949,58300,תרג,א
8973957,58302,תרג,ה
8272509,58302,שעור, 
8272510,58302,תרג,א
8272511,58302,תרג,ב
8272512,58302,תרג,ג
8272513,58302,תרג,ד
8272515,58303,שעור, 
8973951,58303,תרג,א
8973952,58303,תרג,ב
8973954,58303,תרג,ד
8973955,58303,תרג,ה
8973953,58303,תרג,ג
8973919,58304,תרג,ד
8272519,58304,שעור, 
8272520,58304,תרג,א
8272521,58304,תרג,ב
8272522,58304,תרג,ג
8272523,58306,שעור, 
8272525,58309,שעור, 
8272526,58310,שעור, 
8272529,58319,שעור, 
8272531,58338,שעור, 
8975894,58350,שעור,NULL
8272533,58351,סמ, 
8973293,58352,שעור,NULL
8272535,58355,שעור, 
8272536,58357,שעור, 
8272537,58360,שעור, 
8973328,58363,שעור,NULL
8992701,58365,שעור,ב
8272539,58365,שעור,א
8973337,58366,שעור,NULL
8973704,58367,שעור,NULL
8973573,58368,שעור,NULL
8973679,58372,שעור,NULL
8982340,58377,שעור,NULL
8982341,58378,שעור,NULL
8986659,58380,שעור,NULL
8973681,58420,סמ,NULL
8272541,58427,שעור, 
8973287,58431,סמ,NULL
8973294,58434,סמ,NULL
8272542,58452,סמ, 
8272544,58469,שעור, 
8974551,58523,שוס,NULL
8272548,58528,סמ, 
8272549,58530,סמ, 
8973692,58533,שעור,NULL
8973290,58546,שעור,NULL
8272552,58563,סמ, 
8973694,58564,סמ,NULL
8974731,58580,שעור,NULL
8973292,58615,שעור,NULL
8272553,58629,סמ, 
8973364,58712,סדנה,NULL
8973895,58713,שעור,NULL
8973363,58714,סדנה,NULL
8973540,58716,שעור,NULL
8973676,58717,שעור,NULL
8973677,58718,שעור,NULL
8973717,58802,שוס,NULL
8272557,58804,שוס, 
8973780,58805,שוס,NULL
8272558,58820,שוס, 
8974994,58828,שעור,NULL
8272561,58842,שעור, 
8272562,58844,שעור, 
8973929,58848,הדר,NULL
8973876,58860,שעור,NULL
8272568,58883,שוס, 
8974368,58892,שוס,NULL
8272570,58894,שוס, 
8973749,58899,שעור,NULL
8973700,58901,סדנה,NULL
8973785,58906,שעור,NULL
8272575,58912,שוס, 
8973284,58913,שעור,NULL
8272576,58916,שעור, 
8973706,58919,שוס,NULL
8272579,59400,שעור, 
8272580,59401,שעור, 
8272581,59402,שעור, 
8272582,59403,שעור, 
8272583,59404,שעור, 
8272584,59405,שעור, 
8973788,59406,שעור,NULL
8272585,59407,שעור, 
8272586,59408,שעור, 
8272587,59409,שעור, 
8272588,59410,שעור, 
8272589,59411,שעור, 
8272590,59412,שעור, 
8272591,59413,שעור, 
8272593,59415,שעור, 
8272594,59416,שעור, 
8272597,59419,שעור, 
